review_id,date,city,platform,category,brand,delivery_time,order_context,raw_text,star_rating,cart_value_inr,surge_fee_paid,x,y,z,cluster
d1e2f3a4-b5c6-4d7e-8f9a-0b1c2d3e4f5a,12/03/2025,Hyderabad,Blinkit,Personal Care,Dove,9,Biryani Side-hustle,Kirak speed! Dove reached in 9 mins while cooking biryani. Zabardast!,5,450,False,-3.38841,8.443226,9.995871,32
a4b5c6d7-e8f9-4a0b-1c2d-3e4f5a6b7c8d,21/04/2025,Bangalore,Zepto,Ice Cream,Kwality Wall's,15,Indiranagar Party,Macha 15 mins and ice cream was cold. Indiranagar service is sakkath. Bombat!,5,600,False,8.472671,17.63625,4.8901324,33
c7d8e9f0-a1b2-4c3d-8e5f-6a7b8c9d0e1f,10/10/2025,Delhi,Swiggy Instamart,Personal Care,Pepsodent,48,Delhi Smog,Bhai 48 mins and surge fee? System hang ho gaya platform ka. Scam delivery.,2,150,True,2.577353,-7.1046987,8.171736,3
b9d1e2f3-a4b5-4c6d-7e8f-9a0b1c2d3e4f,14/08/2025,Mumbai,Blinkit,Ice Cream,Magnum,38,Mumbai Monsoon,Bhai Magnum pura milkshake ban gaya. 38 mins in this rain is too much. Khali-pili delay.,2,450,False,-0.60544485,-14.006284,13.048681,0
a1c2e3b4-d5f6-4a7b-8c9d-0e1f2a3b4c5d,22/03/2025,Bangalore,Zepto,Snacking,Maggi,12,Silk Board Jam,Macha the delivery guy skipped Silk Board traffic or what? 12 mins for Maggi is sakkath fast!,5,180,False,-0.13053882,-13.535823,13.520728,0
f5e4d3c2-b1a0-4f9e-8d7c-6b5a4e3d2c1b,11/11/2025,Delhi,Swiggy Instamart,Home Care,Surf Excel,55,Delhi Smog,Oye kalesh ho gaya. 55 mins wait and surge fee paid? Platform is total scam. Bhai dimag kharab.,1,850,True,-0.42443413,-13.06346,13.115808,0
d8c7b6a5-e4f3-4d2c-1b0a-9f8e7d6c5b4a,05/06/2025,Pune,BigBasket Now,Personal Care,Dove,14,Hinjewadi Commute,Vishesh speed in Hinjewadi traffic! Dove reached the PG in 14 mins. Naad khula delivery.,5,380,False,2.958459,-11.341862,8.777412,34
b2d3f4e5-a6c7-4b8d-9e0f-1a2b3c4d5e6f,20/01/2025,Hyderabad,Blinkit,Snacking,Lays,9,Gachibowli Power Cut,Hau 9 mins delivery! Needed Lays urgently for the kids during power cut. Kirak service.,5,220,False,-0.69640714,-13.162587,12.517081,0
e9f8d7c6-b5a4-4e3d-2c1b-0a9f8e7d6c5b,12/07/2025,Mumbai,Swiggy Instamart,Ice Cream,Kwality Wall's,42,Mumbai Monsoon,Ice cream is liquid. 42 mins in Mumbai Monsoon is kachra service. Full melt scene.,2,650,True,-0.48641258,-13.524951,13.018536,0
c4d5e6f7-a8b9-4c0d-1e2f-3a4b5c6d7e8f,18/05/2025,Bangalore,Zepto,Personal Care,Pepsodent,50,Peak HSR Hour,Simply waste guru. 50 mins wait and surge charge also? Indiranagar traffic is better than this.,2,160,True,1.1585314,-12.421183,11.425371,4
a7b8c9d0-e1f2-4a3b-4c5d-6e7f8a9b0c1d,14/03/2025,Delhi,Blinkit,Snacking,Kurkure,11,IPL Finals,Systumm set hai! Kurkure reached in 11 mins before the first ball. Oye hoye swaad aa gaya.,5,280,False,0.1828674,-12.980779,13.242833,0
f1e2d3c4-b5a6-4f7e-8d9c-0b1a2c3d4e5f,25/09/2025,Pune,Zepto,Home Care,Vim,15,FC Road Shopping Break,Bhaari delivery! Vim reached my hostel in 15 mins while I was at FC road. Solid speed.,5,190,False,-0.14623594,-14.044628,13.225893,0
d9a0b1c2-d3e4-4f5a-6b7c-8d9e0f1a2b3c,08/04/2025,Hyderabad,Swiggy Instamart,Personal Care,Dove,10,IT Raid Scenario,Kirak timing! Dove reached in 10 mins flat. Zabardast speed for a quick order.,5,420,False,0.07238244,-13.630328,13.030058,0
b4c5d6e7-f8a9-4b0c-1d2e-3f4a5b6c7d8e,19/08/2025,Mumbai,Zepto,Snacking,Maggi,52,Mumbai Monsoon,52 mins for Maggi and surge fee extra? Public pagal hai kya. Platform is ekdum slow.,1,210,True,-0.3950141,-13.856054,12.81,0
a2b3c4d5-e6f7-4a8b-9c0d-1e2f3a4b5c6d,05/01/2025,Bangalore,BigBasket Now,Snacking,Lays,12,Pre-Standup Breakfast,Macha 12 mins only. Lays reached Indiranagar before my standup started. Sakkath timing!,5,150,False,-0.5753938,-13.327246,12.923317,0
c5d6e7f8-a9b0-4c1d-2e3f-4a5b6c7d8e9f,12/11/2025,Delhi,Swiggy Instamart,Home Care,Surf Excel,10,House Party Kalesh,Bhai 10 mins and Surf Excel is here. Saved the carpet kalesh! Systumm ek number.,5,750,False,-0.22957374,-13.042575,13.044395,0
e8f9a0b1-c2d3-4e4f-5a6b-7c8d9e0f1a2b,28/07/2025,Mumbai,Blinkit,Ice Cream,Magnum,35,Mumbai Monsoon,Full melt ho gaya in 35 mins rain. Magnum is drinkable now. Khali-pili waste of money.,2,550,False,-0.28500432,-12.939647,12.8735285,0
b1c2d3e4-f5a6-4b7c-8d9e-0f1a2b3c4d5e,02/06/2025,Pune,Snacking,Kurkure,13,Viman Nagar Student Party,Naad khula speed for our party munchies. Kurkure reached in 13 mins. Bhaari service.,5,350,False,,-0.28854004,-12.665624,13.692582,0
d4e5f6a7-b8c9-4d0e-1f2a-3b4c5d6e7f8a,14/09/2025,Hyderabad,Zepto,Home Care,Vim,9,Biryani Side-hustle,Hau 9 mins delivery. Needed Vim to clean the biryani handi. Kirak speed zabardast!,5,180,False,0.051929623,-13.348434,13.212869,0
a7b8c9d0-e1f2-4a3b-4c5d-6e7f8a9b0c1d,12/03/2025,Bangalore,Swiggy Instamart,Ice Cream,Kwality Wall's,14,Indiranagar Party,Macha 14 mins and ice cream was perfectly frozen. Bombat delivery in Indiranagar traffic.,5,800,False,0.19303931,-13.507401,13.429748,0
c0d1e2f3-a4b5-4c6d-7e8f-8a9b0c1d2e3f,30/10/2025,Delhi,BigBasket Now,Personal Care,Pepsodent,48,Delhi Smog,Challan kat gaya delivery ka. 48 mins wait for Pepsodent and surge fee? Bhai scam hai.,1,190,True,1.1913129,-13.810902,11.112437,2
e3f4a5b6-c7d8-4e9f-0a1b-2c3d4e5f6a7b,25/05/2025,Pune,Home Care,Surf Excel,14,Hinjewadi Commute,Vishesh speed on FC road. Surf Excel reached in 14 mins. Bhaari Pune service!,5,580,False,,-0.60965747,-12.457968,13.466399,0
b6c7d8e9-f0a1-4b2c-3d4e-5f6a7b8c9d0e,15/07/2025,Mumbai,Blinkit,Snacking,Lays,55,Mumbai Monsoon,55 mins and surge fee for Lays? Mumbai rains are bad but this platform is kachra.,1,250,True,-0.3816709,-12.793788,12.43909,0
d1e2f3a4-b5c6-4d7e-8f9a-0b1c2d3e4f5a,08/02/2025,Hyderabad,Zepto,Personal Care,Pepsodent,10,Banjara Hills Guest,Kirak delivery to Banjara Hills. Pepsodent reached in 10 mins. Zabardast speed.,5,150,False,7.969085,-3.3178144,-0.30592072,5
a4b5c6d7-e8f9-4a0b-1c2d-3e4f5a6b7c8d,18/04/2025,Bangalore,Swiggy Instamart,Snacking,Kurkure,12,Pre-Standup Breakfast,Macha 12 mins for Kurkure in Indiranagar. Sakkath fast and fresh. Bombat!,5,160,False,-0.35378718,-13.179125,11.538199,8
c7d8e9f0-a1b2-4c3d-8e5f-6a7b8c9d0e1f,12/12/2025,Delhi,Zepto,Personal Care,Dove,46,Delhi Smog,Bhai 46 mins for Dove with surge fee? System hang hai Blinkit ka. Kalesh delivery.,2,380,True,0.9897907,-12.127836,9.700643,9
f0e9d8c7-b6a5-4f4e-3d2c-1b0a9f8e7d6c,28/03/2025,Pune,Ice Cream,Kwality Wall's,15,FC Road Shopping Break,Naad khula! Kwality Wall's was frozen and reached in 15 mins. Solid.,5,420,False,,-0.44066927,-12.71435,13.349654,0
b3c4d5e6-f7a8-4b9c-0d1e-2f3a4b5c6d7e,19/07/2025,Mumbai,BigBasket Now,Ice Cream,Magnum,35,Mumbai Monsoon,Magnum full melt ho gaya in 35 mins rain. Mumbai Monsoon is tough but delay is kachra.,2,550,False,1.0506288,-13.41572,10.358459,10
d6e7f8a9-b0c1-4d2e-3f4a-5b6c7d8e9f0a,25/01/2025,Hyderabad,Zepto,Snacking,Lays,10,Charminar Visit Prep,Hau delivery in 10 mins. Lays is fresh. Kirak service for Charminar outing.,5,220,False,-0.018279893,-13.08459,10.959011,11
a9b0c1d2-e3f4-4a5b-6c7d-8e9f0a1b2c3d,05/06/2025,Bangalore,Blinkit,Home Care,Vim,49,HSR Layout Rush,Simply waste guru. 49 mins and surge fee? HSR traffic is no excuse. Adjust maadi.,2,220,True,1.3347025,-12.221563,9.219901,16
c2d3e4f5-a6b7-4c8d-9e0f-1a2b3c4d5e6f,14/11/2025,Delhi,Zepto,Snacking,Kurkure,12,IPL at Kotla,Oye hoye swaad! Kurkure reached in 12 mins. Systumm set hai for final.,5,300,False,0.30983514,-11.669053,11.364671,13
e5f6a7b8-c9d0-4e1f-2a3b-4c5d6e7f8a9b,02/12/2025,Pune,Home Care,Surf Excel,14,Hinjewadi Commute,Vishesh timing in Hinjewadi. Surf Excel reached in 14 mins. Bhaari performance!,5,580,False,,-0.5997151,-12.5004225,13.511652,0
b8c9d0e1-f2a3-4b4c-5d6e-7f8a9b0c1d2e,21/07/2025,Mumbai,Blinkit,Snacking,Maggi,52,Mumbai Monsoon,52 mins for Maggi and surge fee? Mumbai rains bad but delivery kachra hai.,1,210,True,-0.626116,-13.568777,12.06167,17
d1e2f3a4-b5c6-4d7e-8f9a-0b1c2d3e4f5a,08/01/2025,Hyderabad,Zepto,Personal Care,Dove,9,Charminar Visit Prep,Hau 9 mins Kirak! Dove reached before we started for Charminar. Zabardast!,5,380,False,1.1876038,-12.811808,10.059521,1
a4b5c6d7-e8f9-4a0b-1c2d-3e4f5a6b7c8d,14/03/2025,Bangalore,Swiggy Instamart,Ice Cream,Magnum,13,Pre-Standup Breakfast,Macha 13 mins and Magnum was frozen. Indiranagar service is sakkath. Bombat!,5,450,False,-0.17514881,-13.880331,11.79116,18
c7d8e9f0-a1b2-4c3d-8e5f-6a7b8c9d0e1f,30/09/2025,Delhi,Blinkit,Home Care,Surf Excel,47,Late Night Kalesh,Bhai 47 mins wait with surge fee? System hang ho gaya platform ka. Bakwas.,2,600,True,2.4160094,-7.39676,8.1457815,3
f0e9d8c7-b6a5-4f4e-3d2c-1b0a9f8e7d6c,15/05/2025,Pune,Personal Care,Pepsodent,12,FC Road Shopping Break,Naad khula speed. Pepsodent reached in 12 mins on FC road. Bhaari service!,5,190,False,,-0.71201205,-12.407674,13.658513,0
b3c4d5e6-f7a8-4b9c-0d1e-2f3a4b5c6d7e,19/07/2025,Mumbai,Zepto,Ice Cream,Magnum,36,Mumbai Monsoon,Magnum melt in Mumbai rains. 36 mins is too slow. Paisa vasool nahi hua.,2,480,False,0.20704255,-12.692745,10.674574,19
d6e7f8a9-b0c1-4d2e-3f4a-5b6c7d8e9f0a,12/04/2025,Hyderabad,BigBasket Now,Snacking,Lays,10,IT Raid Scenario,Hau 10 mins only! Lays reached fast while we were tense. Kirak timing.,5,250,False,0.928165,-12.7093525,10.8526125,20
a9b0c1d2-e3f4-4a5b-6c7d-8e9f0a1b2c3d,05/10/2025,Bangalore,Swiggy Instamart,Home Care,Vim,58,Silk Board Jam,Simply waste guru. 58 mins wait and surge fee? Adjust maadi is not working.,1,180,True,3.629655,-13.154796,9.639664,21
c2d3e4f5-a6b7-4c8d-9e0f-1a2b3c4d5e6f,28/08/2025,Delhi,Blinkit,Snacking,Maggi,11,House Party Kalesh,Bhai 11 mins flat. Maggi saved the kalesh scene at home. Systumm set!,5,200,False,5.482881,0.7440452,-5.4642854,6
e5f6a7b8-c9d0-4e1f-2a3b-4c5d6e7f8a9b,05/01/2025,Pune,Snacking,Kurkure,13,Viman Nagar Student Party,Vishesh speed for Kurkure. Reached party in 13 mins. Solid Pune vibe!,5,160,False,,-0.7224971,-12.943665,14.005603,0
b8c9d0e1-f2a3-4b4c-5d6e-7f8a9b0c1d2e,22/07/2025,Mumbai,Swiggy Instamart,Home Care,Vim,42,Mumbai Monsoon,42 mins wait and surge fee for Vim? Platform is ekdum kachra in rains.,2,280,True,3.5053506,-10.317845,4.4861994,22
d1e2f3a4-b5c6-4d7e-8f9a-0b1c2d3e4f5a,14/09/2025,Hyderabad,Zepto,Personal Care,Pepsodent,10,Banjara Hills Guest,Kirak speed! Pepsodent reached Banjara Hills in 10 mins. Zabardast delivery.,5,150,False,8.050329,-3.2451513,-0.39186776,5
a4b5c6d7-e8f9-4a0b-1c2d-3e4f5a6b7c8d,18/02/2025,Bangalore,BigBasket Now,Snacking,Maggi,15,Indiranagar Party,Macha 15 mins for Maggi in Indiranagar. Sakkath fast and ek number service.,5,180,False,5.127278,-8.826376,10.586467,23
c7d8e9f0-a1b2-4c3d-8e5f-6a7b8c9d0e1f,12/11/2025,Delhi,Zepto,Home Care,Surf Excel,51,Delhi Smog,Bhai 51 mins wait with surge fee? System hang hai Blinkit ka. Scam delivery.,1,650,True,2.2465093,-7.911609,7.9830475,3
f0e9d8c7-b6a5-4f4e-3d2c-1b0a9f8e7d6c,30/03/2025,Pune,Snacking,Lays,14,Ganpati Visarjan,Naad khula speed during visarjan. Lays reached in 14 mins. Bhaari effort!,5,200,False,,-0.21439049,-12.718697,13.649666,0
b3c4d5e6-f7a8-4b9c-0d1e-2f3a4b5c6d7e,19/07/2025,Mumbai,Blinkit,Ice Cream,Kwality Wall's,38,Mumbai Monsoon,Kwality Wall's full melt. 38 mins in Mumbai Monsoon is kachra service. Waste.,2,420,False,6.6335955,-3.6814125,10.024323,24
d6e7f8a9-b0c1-4d2e-3f4a-5b6c7d8e9f0a,25/05/2025,Hyderabad,Swiggy Instamart,Snacking,Kurkure,12,Late Night Biryani Supplement,Hau 12 mins flat! Kurkure for the midnight munchies. Kirak zabardast speed.,5,150,False,5.998733,-11.276912,8.232604,25
a9b0c1d2-e3f4-4a5b-6c7d-8e9f0a1b2c3d,05/01/2025,Bangalore,Zepto,Personal Care,Dove,55,Peak HSR Hour,Simply waste 55 mins and surge fee? HSR traffic guru but platform is slow.,1,420,True,-3.2932506,14.009431,6.2842455,26
c2d3e4f5-a6b7-4c8d-9e0f-1a2b3c4d5e6f,14/03/2025,Delhi,BigBasket Now,Snacking,Lays,11,IPL at Kotla,Oye hoye swaad! Lays reached in 11 mins. Systumm set hai match ke liye.,5,220,False,0.53925097,-11.324794,11.049664,13
e5f6a7b8-c9d0-4e1f-2a3b-4c5d6e7f8a9b,12/12/2025,Pune,Home Care,Vim,14,FC Road Shopping Break,Vishesh speed on FC road. Vim reached in 14 mins. Bhaari Pune service!,5,180,False,,-0.33234027,-12.58377,13.646352,0
b8c9d0e1-f2a3-4b4c-5d6e-7f8a9b0c1d2e,21/08/2025,Mumbai,Zepto,Snacking,Lays,45,Mumbai Monsoon,45 mins wait + surge fee? Khali-pili kachra experience. Public pagal hai.,2,160,True,13.3422985,9.890887,-4.556286,27
d1e2f3a4-b5c6-4d7e-8f9a-0b1c2d3e4f5a,08/04/2025,Hyderabad,Blinkit,Home Care,Surf Excel,9,Gachibowli Power Cut,Kirak speed! Surf Excel reached in 9 mins during power cut. Zabardast!,5,580,False,0.5769317,-12.188003,7.5009475,15
a4b5c6d7-e8f9-4a0b-1c2d-3e4f5a6b7c8d,21/11/2025,Bangalore,Swiggy Instamart,Personal Care,Pepsodent,10,Pre-Standup Breakfast,Macha 10 mins and Pepsodent was here. Sakkath fast Indiranagar delivery. Bombat!,5,160,False,5.5583053,-0.046846155,-7.683762,28
c7d8e9f0-a1b2-4c3d-8e5f-6a7b8c9d0e1f,10/09/2025,Delhi,Zepto,Ice Cream,Magnum,12,Gurgaon Office Lunch,Oye hoye Magnum reached in 12 mins. Systumm hang ho gaya speed dekh ke.,5,500,False,4.629961,-12.115906,4.4452004,29
f0e9d8c7-b6a5-4f4e-3d2c-1b0a9f8e7d6c,02/06/2025,Pune,Snacking,Maggi,13,Viman Nagar Student Party,Naad khula! Maggi reached Viman Nagar in 13 mins. Bhaari and vishesh timing.,5,210,False,,-0.3305981,-12.421729,14.032435,0
b3c4d5e6-f7a8-4b9c-0d1e-2f3a4b5c6d7e,19/07/2025,Mumbai,Swiggy Instamart,Ice Cream,Magnum,34,Mumbai Monsoon,Magnum is a shake now. 34 mins in Mumbai Monsoon is fail. Kachra service.,2,500,False,-0.931791,-12.538994,8.139901,30
d6e7f8a9-b0c1-4d2e-3f4a-5b6c7d8e9f0a,16/07/2025,Hyderabad,Zepto,Snacking,Lays,41,Summer Heat,Baigan timing! 41 mins wait and surge fee? Poti panna delivery for Lays.,1,220,True,4.1369843,12.205123,-8.098135,31
a9b0c1d2-e3f4-4a5b-6c7d-8e9f0a1b2c3d,05/11/2025,Bangalore,Blinkit,Home Care,Surf Excel,65,Silk Board Jam,Adjust maadi? 65 mins and surge fee is simply waste guru. HSR is slow.,1,700,True,0.4142009,-9.837715,6.105525,12
c2d3e4f5-a6b7-4c8d-9e0f-1a2b3c4d5e6f,12/04/2025,Delhi,Zepto,Snacking,Kurkure,10,Late Night Kalesh,Bhai 10 mins flat. Kurkure saved the kalesh scene at home. Systumm set!,5,340,False,5.580973,0.8431639,-5.370443,6
e5f6a7b8-c9d0-4e1f-2a3b-4c5d6e7f8a9b,08/02/2025,Pune,Home Care,Vim,12,Hinjewadi Commute,Vishesh speed in traffic. Vim reached in 12 mins. Solid Pune service.,5,180,False,,-0.5300812,-12.6356,13.687024,0
b8c9d0e1-f2a3-4b4c-5d6e-7f8a9b0c1d2e,15/07/2025,Mumbai,Zepto,Snacking,Maggi,44,Mumbai Monsoon,44 mins wait + surge fee? Khali-pili waste of money. Mumbai rains sucks.,2,200,True,8.222932,2.1504018,13.674753,14
d1e2f3a4-b5c6-4d7e-8f9a-0b1c2d3e4f5a,12/03/2025,Hyderabad,Blinkit,Personal Care,Dove,9,Biryani Side-hustle,Kirak speed! Dove reached in 9 mins while cooking biryani. Zabardast!,5,450,False,-3.3884284,8.443239,9.995898,32
a4b5c6d7-e8f9-4a0b-1c2d-3e4f5a6b7c8d,21/04/2025,Bangalore,Zepto,Ice Cream,Kwality Wall's,15,Indiranagar Party,Macha 15 mins and ice cream was cold. Indiranagar service is sakkath. Bombat!,5,600,False,8.472672,17.636253,4.890132,33
c7d8e9f0-a1b2-4c3d-8e5f-6a7b8c9d0e1f,10/10/2025,Delhi,Swiggy Instamart,Personal Care,Pepsodent,48,Delhi Smog,Bhai 48 mins and surge fee? System hang ho gaya platform ka. Scam delivery.,2,150,True,2.5806277,-7.0996943,8.174791,3
f0e9d8c7-b6a5-4f4e-3d2c-1b0a9f8e7d6c,15/05/2025,Pune,Snacking,Lays,12,FC Road Shopping Break,Naad khula speed. Lays reached in 12 mins. Bhaari delivery!,5,150,False,,-0.19251424,-12.695252,13.675898,0
b3c4d5e6-f7a8-4b9c-0d1e-2f3a4b5c6d7e,19/07/2025,Mumbai,Blinkit,Snacking,Kurkure,62,Mumbai Monsoon,62 mins + surge fee? Platform kachra hai. Paisa vasool nahi hua.,1,250,True,6.6020603,-9.186171,8.625466,7
d6e7f8a9-b0c1-4d2e-3f4a-5b6c7d8e9f0a,25/08/2025,Hyderabad,Swiggy Instamart,Ice Cream,Magnum,10,Late Night Cravings,Hau 10 mins and Magnum was frozen. Kirak speed for midnight cravings.,5,450,False,-1.7176635,-0.16644846,-1.7431679,35
a9b0c1d2-e3f4-4a5b-6c7d-8e9f0a1b2c3d,14/02/2025,Bangalore,Zepto,Home Care,Surf Excel,12,Pre-Standup Breakfast,Macha 12 mins and Surf Excel is here. Sakkath speed in Indiranagar. Bombat!,5,580,False,0.029677413,6.8677764,3.2241592,36
c2d3e4f5-a6b7-4c8d-9e0f-1a2b3c4d5e6f,05/11/2025,Delhi,Swiggy Instamart,Personal Care,Dove,55,Delhi Smog,Oye kalesh! 55 mins wait after surge fee? Bhai platform is total scam.,1,380,True,-1.348269,-6.375469,7.5578094,37
e5f6a7b8-c9d0-4e1f-2a3b-4c5d6e7f8a9b,02/09/2025,Pune,Snacking,Maggi,11,Viman Nagar Student Party,Vishesh delivery speed! Maggi reached in 11 mins. Naad khula Pune vibes.,5,180,False,,-0.42696407,-12.724778,13.363449,0
b8c9d0e1-f2a3-4b4c-5d6e-7f8a9b0c1d2e,15/07/2025,Mumbai,Zepto,Home Care,Vim,50,Mumbai Monsoon,50 mins and surge fee? Platform kachra ho gaya hai. Paisa waste.,1,220,True,6.9807944,-9.209028,8.830778,7
d1e2f3a4-b5c6-4d7e-8f9a-0b1c2d3e4f5a,12/03/2025,Hyderabad,Blinkit,Ice Cream,Kwality Wall's,11,Late Night Biryani Supplement,Hau 11 mins and ice cream reached chilled. Kirak service Hyderabad!,5,550,False,0.09592327,-6.1482925,9.501809,38
a4b5c6d7-e8f9-4a0b-1c2d-3e4f5a6b7c8d,21/04/2025,Bangalore,Swiggy Instamart,Snacking,Lays,10,Indiranagar Party,Macha 10 mins and Lays reached Indiranagar party. Sakkath service!,5,250,False,-0.5929372,-13.4639845,9.966671,39
c7d8e9f0-a1b2-4c3d-8e5f-6a7b8c9d0e1f,10/10/2025,Delhi,Zepto,Home Care,Vim,45,Delhi Smog,Bhai 45 mins wait after surge? System hang hai inka. Scam platform.,2,190,True,3.3091624,-11.724196,12.189201,40
f0e9d8c7-b6a5-4f4e-3d2c-1b0a9f8e7d6c,28/08/2025,Pune,Personal Care,Pepsodent,13,FC Road Shopping Break,Naad khula! Pepsodent reached in 13 mins. Solid Pune speed.,5,140,False,,-0.642404,-12.752574,14.202715,0
b3c4d5e6-f7a8-4b9c-0d1e-2f3a4b5c6d7e,19/07/2025,Mumbai,Blinkit,Ice Cream,Magnum,39,Mumbai Monsoon,Magnum pura melt ho gaya in rains. 39 mins is kachra service. Khali-pili waste.,2,480,False,-6.5219884,3.6195273,3.2824838,41
d6e7f8a9-b0c1-4d2e-3f4a-5b6c7d8e9f0a,12/04/2025,Hyderabad,Zepto,Snacking,Maggi,10,IT Raid Scenario,Hau 10 mins only! Maggi reached fast during crisis. Kirak timing.,5,180,False,4.787471,-10.093571,8.046743,42
a9b0c1d2-e3f4-4a5b-6c7d-8e9f0a1b2c3d,05/10/2025,Bangalore,Swiggy Instamart,Snacking,Kurkure,60,Silk Board Jam,Simply waste guru. 60 mins wait + surge fee? HSR traffic is better.,1,150,True,7.8286843,-7.5337796,7.0809984,43
c2d3e4f5-a6b7-4c8d-9e0f-1a2b3c4d5e6f,28/08/2025,Delhi,Blinkit,Personal Care,Dove,11,House Party Kalesh,Bhai 11 mins flat. Dove reached before guests arrived. Systumm set!,5,420,False,7.489071,-3.3870983,4.401902,44
e5f6a7b8-c9d0-4e1f-2a3b-4c5d6e7f8a9b,05/01/2025,Pune,Ice Cream,Kwality Wall's,13,Viman Nagar Student Party,Vishesh speed for ice cream! Perfectly frozen in 13 mins. Bhaari Pune!,5,850,False,,-0.7448404,-12.804348,13.910146,0
b8c9d0e1-f2a3-4b4c-5d6e-7f8a9b0c1d2e,22/07/2025,Mumbai,Swiggy Instamart,Home Care,Surf Excel,42,Mumbai Monsoon,42 mins wait and surge fee for Surf Excel? Platform is kachra.,2,700,True,3.4867537,-10.23564,4.410637,22
d1e2f3a4-b5c6-4d7e-8f9a-0b1c2d3e4f5a,14/09/2025,Hyderabad,Zepto,Personal Care,Pepsodent,10,Banjara Hills Guest,Kirak speed! Pepsodent reached Banjara Hills in 10 mins. Zabardast.,5,150,False,8.072099,-3.2228827,-0.4139064,5
a4b5c6d7-e8f9-4a0b-1c2d-3e4f5a6b7c8d,18/02/2025,Bangalore,BigBasket Now,Snacking,Maggi,15,Indiranagar Party,Macha 15 mins for Maggi in Indiranagar. Sakkath fast delivery. Bombat!,5,180,False,5.2430196,-8.714357,10.661351,23
c7d8e9f0-a1b2-4c3d-8e5f-6a7b8c9d0e1f,12/11/2025,Delhi,Zepto,Home Care,Surf Excel,51,Delhi Smog,Bhai 51 mins wait with surge fee? System hang hai platform ka. Scam.,1,650,True,2.261364,-7.836391,7.9766817,3
f0e9d8c7-b6a5-4f4e-3d2c-1b0a9f8e7d6c,30/03/2025,Pune,Snacking,Lays,14,Ganpati Visarjan,Naad khula speed during visarjan. Lays reached in 14 mins. Bhaari!,5,200,False,,-0.47452554,-12.625158,13.52339,0
b3c4d5e6-f7a8-4b9c-0d1e-2f3a4b5c6d7e,19/07/2025,Mumbai,Blinkit,Ice Cream,Kwality Wall's,38,Mumbai Monsoon,Kwality Wall's full melt. 38 mins in Mumbai Monsoon is kachra.,2,420,False,6.696142,-3.6185567,9.993999,24
d6e7f8a9-b0c1-4d2e-3f4a-5b6c7d8e9f0a,25/05/2025,Hyderabad,Swiggy Instamart,Snacking,Kurkure,12,Late Night Biryani Supplement,Hau 12 mins flat! Kirak zabardast speed for midnight munchies.,5,150,False,6.06833,-11.327877,8.168887,25
a9b0c1d2-e3f4-4a5b-6c7d-8e9f0a1b2c3d,05/01/2025,Bangalore,Zepto,Personal Care,Dove,55,Peak HSR Hour,Simply waste 55 mins and surge fee? HSR traffic guru but platform is slow.,1,420,True,-3.2937493,14.004371,6.288486,26
c2d3e4f5-a6b7-4c8d-9e0f-1a2b3c4d5e6f,14/03/2025,Delhi,BigBasket Now,Snacking,Lays,11,IPL at Kotla,Oye hoye swaad! Lays reached in 11 mins. Systumm set hai!,5,220,False,0.5022434,-11.37215,11.091269,13
e5f6a7b8-c9d0-4e1f-2a3b-4c5d6e7f8a9b,12/12/2025,Pune,Home Care,Vim,14,FC Road Shopping Break,Vishesh speed on FC road. Vim reached in 14 mins. Bhaari!,5,180,False,,-0.5561109,-12.655252,13.93877,0
b8c9d0e1-f2a3-4b4c-5d6e-7f8a9b0c1d2e,21/08/2025,Mumbai,Zepto,Snacking,Lays,45,Mumbai Monsoon,45 mins wait + surge fee? Khali-pili kachra experience. Public pagal hai.,2,160,True,13.332448,9.873236,-4.5390697,27
d1e2f3a4-b5c6-4d7e-8f9a-0b1c2d3e4f5a,08/04/2025,Hyderabad,Blinkit,Home Care,Surf Excel,9,Gachibowli Power Cut,Kirak speed! Surf Excel reached in 9 mins. Zabardast!,5,580,False,0.6287165,-12.224066,7.604797,15
a4b5c6d7-e8f9-4a0b-1c2d-3e4f5a6b7c8d,21/11/2025,Bangalore,Swiggy Instamart,Personal Care,Pepsodent,10,Pre-Standup Breakfast,Macha 10 mins and Pepsodent was here. Sakkath fast. Bombat!,5,160,False,5.5584493,-0.04708535,-7.6841197,28
c7d8e9f0-a1b2-4c3d-8e5f-6a7b8c9d0e1f,10/09/2025,Delhi,Zepto,Ice Cream,Magnum,12,Gurgaon Office Lunch,Oye hoye Magnum reached in 12 mins. Systumm hang speed dekh ke.,5,500,False,4.662775,-12.088513,4.3968487,29
f0e9d8c7-b6a5-4f4e-3d2c-1b0a9f8e7d6c,02/06/2025,Pune,Snacking,Maggi,13,Viman Nagar Student Party,Naad khula! Maggi reached in 13 mins. Bhaari and vishesh timing.,5,210,False,,-0.5446616,-12.753073,14.190592,0
b3c4d5e6-f7a8-4b9c-0d1e-2f3a4b5c6d7e,19/07/2025,Mumbai,Swiggy Instamart,Ice Cream,Magnum,34,Mumbai Monsoon,Magnum is a shake now. 34 mins in rains is kachra service.,2,500,False,-0.93658817,-12.543221,8.130604,30
d6e7f8a9-b0c1-4d2e-3f4a-5b6c7d8e9f0a,16/07/2025,Hyderabad,Zepto,Snacking,Lays,41,Summer Heat,Baigan timing! 41 mins wait and surge fee? Poti panna delivery.,1,220,True,4.137647,12.205434,-8.098596,31
